03/12/2017 09:06,model=SM-G950F_device=dreamlte,32.10375433,35.21024297,710.8162815,1,24:79:2a:2b:bd:8c,Ariel_University,44,-83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:06,model=SM-G950F_device=dreamlte,32.1038101,35.21028362,710.9061261,2,1c:b9:c4:96:1d:77, ,44,-90,1c:b9:c4:96:e5:a7, ,36,-90,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:06,model=SM-G950F_device=dreamlte,32.10380445,35.21025489,710.9347989,2,24:79:2a:2b:07:b8,Ariel_University,11,-77,24:79:2a:ac:5c:17, ,36,-85,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:06,model=SM-G950F_device=dreamlte,32.10379649,35.21022897,710.9625735,1,24:79:2a:2b:bd:88,Ariel_University,11,-72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:06,model=SM-G950F_device=dreamlte,32.10376658,35.21014735,711.014349,1,24:79:2a:2c:5b:d8,Ariel_University,1,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:06,model=SM-G950F_device=dreamlte,32.10374932,35.21009737,711.0424025,2,1c:b9:c4:16:28:ec,Ariel_University,36,-84,1c:b9:c4:96:28:e7, ,36,-85,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:06,model=SM-G950F_device=dreamlte,32.10371198,35.21003936,711.0753764,1,1c:b9:c4:15:1c:bc,Ariel_University,36,-84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:06,model=SM-G950F_device=dreamlte,32.10366281,35.20997695,711.1571521,1,8c:0c:90:2e:e8:18,Ariel_University,6,-90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:06,model=SM-G950F_device=dreamlte,32.10363311,35.20994818,711.2034653,1,1c:b9:c4:15:fd:48,Ariel_University,1,-71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:07,model=SM-G950F_device=dreamlte,32.10351134,35.20985736,711.3696458,1,40:a5:ef:7a:17:f2,2.4V1,1,-93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:07,model=SM-G950F_device=dreamlte,32.10347766,35.20984465,711.4208311,1,1c:b9:c4:16:f1:5c,Ariel_University,52,-75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/12/2017 09:07,model=SM-G950F_device=dreamlte,32.10343949,35.20983416,711.4667892,1,8c:0c:90:2e:16:88,Ariel_University,11,-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
